appid,windows_req,mac_req,linux_req,required_age,awards
349730,Minimum: Requires a 64-bit processor and operating system OS *: Windows 7 Processor: 2.4 GHz Dual Core Memory: 2 GB RAM Graphics: Open GL 3.2+ Compliant DirectX: Version 9.0 Storage: 3 GB available space Sound Card: DirectX compatible sound card,"Minimum: OS: macOS 10.11.6 Processor: 2.4 GHz Intel Memory: 2 GB RAM Graphics: 1GB AMD 5750, Nvidia 650M, 1.5GB Intel Iris Pro 5200 Storage: 1 GB available space","Minimum: OS: Ubuntu 14.04.2 64-bit or Steam OS Processor: Intel i3-3225 3.3ghz Memory: 2 GB RAM Graphics: NVIDIA 650 (1GB), AMD R9 270 (2GB) or better Storage: 1 GB available space",0,Award
349710,Minimum: OS *: Windows 7 SP1 Processor: Intel Core i3 Memory: 2 GB RAM Graphics: At least DX10 (shader model 4.0) capabilities. DirectX: Version 10 Storage: 500 MB available space,,,0,
349780,"Minimum: OS *: Microsoft Windows XP (32-bit and 64 bit) Processor: 2.33 Ghz or faster x86-compatible processor, or Intel® Atom™ 1.6GHz or faster processor for netbook class devices Memory: 512 MB RAM Storage: 200 MB available space",Minimum: OS: Mac OS® X v10.7 Processor: Intel® Core™ Duo 1.83GHz or faster processor Memory: 512 MB RAM Storage: 200 MB available space,,0,
349760,Minimum: OS *: Windows XP and up Processor: 1 Ghz and up Memory: 512 MB RAM Graphics: Toaster Storage: 1 GB available space,Minimum: OS: Latest OSX Processor: 1Ghz and up - tested on newest Macbooks Memory: 1 GB RAM Graphics: Integrated works fine Additional Notes: Works on lower powered MacBooks,,0,
349790,Minimum: OS *: Windows XP SP2 or superior (64 bits) Processor: Intel® Core™ i3 or superior Memory: 2 GB RAM Graphics: DX9 (shader model 3.0) or DX11 with feature level 9.3 capabilities. DirectX: Version 9.0 Storage: 750 MB available space,Minimum: OS: Mac OS X 10.8 or superior Processor: Intel® Core™ i3 or superior Memory: 2 GB RAM Graphics: DX9 (shader model 3.0) or DX11 with feature level 9.3 capabilities. Storage: 750 MB available space,"Minimum: OS: Ubuntu 12.04+ ou superior, SteamOS Memory: 2 GB RAM Graphics: Placa de video com suporte a DX9 (shader model 3.0) ou DX11 com suporte a feature level 3.0 Storage: 700 MB available space",0,Award
349840,Minimum: OS *: Windows 7 and up Processor: Dual-Core Intel or AMD processor Memory: 4 GB RAM Graphics: DX11 Dedicated GPU - 1GB VRAM DirectX: Version 11 Storage: 6 GB available space,,,0,
349890,Minimum: OS *: Windows XP Processor: Nothing too slow Memory: 512 MB RAM Graphics: Pretty much anything Storage: 64 MB available space Sound Card: Any,,,0,
349950,Minimum: OS *: Windows 7 Processor: 3.0 GHz Memory: 4 GB RAM Storage: 55 MB available space,,,0,
349980,"Minimum: OS *: Windows XP / Vista / 7 / 8 Processor: Intel 2.26 GHz Core 2 Duo or equivalent AMD processor Memory: 2 GB RAM Graphics: nVidia OpenGL 3.3 compatible / AMD HD7700 series (OpenGL 3.3 required) or higher DirectX: Version 9.0c Storage: 1 GB available space Sound Card: DirectX compatible Sound Card Additional Notes: Local CO-OP is supported out of the box. For online CO-OP, you need to enable port forwarding for port 28327, UDP service type, on your router. A fast internet connection is highly recommended.",,,0,
350000,Minimum: OS *: Windows Vista+ Processor: <5 years old Memory: 4 GB RAM Graphics: DX9 Class DirectX: Version 9.0c Storage: 300 MB available space,Minimum: OS: 10.6+ Processor: x86 <5 years old Memory: 4 GB RAM Graphics: OpenGL Core 3.2+ Storage: 300 MB available space,Minimum: OS: Ubuntu/Mint Processor: <5 years old Memory: 4 GB RAM Graphics: OpenGL Core 3.2+ Storage: 300 MB available space,0,
350050,Minimum: OS *: Windows 7 or later,Minimum: OS: OS 10.8+,Minimum: OS: Ubuntu 12.04 or later,0,
350010,"Minimum: OS *: Windows XP, Windows Vista, Windows 7, Windows 8 Processor: 1.5 GHz Memory: 512 MB RAM Graphics: 128 MB VRAM DirectX: Version 9.0 Storage: 1 GB available space",Minimum: OS: 10.6.8 Processor: 1.5 GHz Memory: 512 MB RAM Graphics: 128 MB VRAM Storage: 1 GB available space,Minimum: OS: Ubuntu 12.04 (32/64bit) Processor: 1.5 GHz Memory: 512 MB RAM Graphics: 128 MB VRAM Storage: 1 GB available space,0,
350070,Minimum: OS *: Windows 7 Processor: Intel(R) Core(TM) i3 CPU Memory: 512 MB RAM Graphics: NVIDIA GeForce 310M DirectX: Version 9.0 Storage: 30 MB available space Sound Card: Realtek High Definition Audio Additional Notes: May vary from computer to computer,"Minimum: OS: Snow Leopard 10.6 Processor: 2.0 GHz+, 64-bit Memory: 512 MB RAM Graphics: ATI Radeon X1300/NVIDIA GeForce 6600 GT/Intel HD 3000 or better Storage: 150 MB available space Sound Card: Intel High Definition Audio","Minimum: OS: Ubuntu 16.04 Processor: 2.0 GHz+, 32- or 64-bit Graphics: ATI Radeon X1300/NVIDIA GeForce 6600 GT/Intel HD 3000 or better Sound Card: Intel High Definition Audio",0,
350090,Minimum: OS *: Win XP / Win 7 / Win 8 / Win 10 Processor: 2 GHz Memory: 500 MB RAM DirectX: Version 9.0c Storage: 688 MB available space,Minimum: OS: OS X Processor: 2 GHz Memory: 500 MB RAM Storage: 692 MB available space,Minimum: OS: Ubuntu Processor: 2 GHz Memory: 688 MB RAM Storage: 500 MB available space,0,Award
350080,Minimum: OS *: 64-bit Windows 7/Windows 8 Processor: Intel® Core™ i5-2500 @ 3.3 GHz / AMD FX-8320 @ 3.5 GHz Memory: 4 GB RAM Graphics: NVIDIA® GeForce® GTX 560 / AMD Radeon™ HD 6870 (1GB VRAM) Storage: 38 GB available space,,,18,
350110,"Minimum: Requires a 64-bit processor and operating system OS *: Windows 7 or newer (64 Bit) Processor: Intel Core i3-2120, 3,3 GHz or higher Memory: 4 GB RAM Graphics: Geforce GTX 260, Radeon HD 4850 (1 GB VRAM) or comparable DirectX: Version 10 Storage: 8 GB available space","Minimum: OS: Mac OS X 10.9 or higher (64-Bit) Processor: Intel Core i5, 2.7 GHz CPU or higher Memory: 8 GB RAM Graphics: Intel Iris Pro 5200 or comparable Storage: 8 GB available space",Minimum:,0,
350140,"Minimum: OS *: Windows XP, 7, 8, 10 Processor: Intel Core 2 Duo @ 2.8 GHz / AMD Athlon II X2 @ 2.8 GHz Memory: 2 GB RAM Graphics: Nvidia GeForce 6800, ATI X1800 XT or higher DirectX: Version 9.0 Storage: 2 GB available space",,,0,
350200,"Minimum: OS *: Windows XP SP3 (32-bit only) Processor: 2.0+ GHz processor Memory: 2 GB RAM Graphics: A graphics card with shader model 3.0 support. DirectX: Version 9.0 Additional Notes: The minimum specs are set by Unreal Engine 3, not GSX. Please follow their guidelines.",,,0,
350210,Minimum: OS *: Windows®7 Processor: 2 Ghz Memory: 2 GB RAM Graphics: 1 GB VRAM DirectX: Version 10 Storage: 200 MB available space,Minimum: OS: 10.10 Processor: 1.6 GHz Intel Core i5 Memory: 4 GB RAM Graphics: Intel Iris Pro Graphics 5200 Storage: 240 MB available space Additional Notes: Steam Controller required for multiplayer.,Minimum: OS: SteamOS Processor: Intel Core i3 Processor Memory: 4 GB RAM Graphics: NVIDIA® GeForce® GTX GPU 2GB GDDR5 Storage: 240 MB available space Additional Notes: Steam Controller required for multiplayer.,0,
350310,"Minimum: OS: Windows® (64bit required) Processor: Core i7 870 2.8GHz or better Memory: 2 GB RAM Graphics: 640*480 pixel over, High Color DirectX: Version 11 Network: Broadband Internet connection Storage: 12 GB available space Sound Card: DirectX 9.0c over",,,0,
350330,Minimum: OS *: Windows XP or Later Processor: Intel Core 2 / Athlon64 or later Memory: 2 GB RAM Graphics: Shader Model 2 Capable DirectX: Version 9.0c Sound Card: Any Stereo Card,Minimum: OS: OS X Lion or Later Processor: Intel Core 2 or Later Memory: 2 GB RAM Graphics: Shader Model 2 Capable Sound Card: Any Stereo,,0,
350380,Minimum: OS *: Windows 8 or higher Processor: Intel Core i5-4590 equivalent or greater Memory: 4 GB RAM Graphics: NVIDIA GeForce GTX 970 /Radeon R9 290 equivalent or greater VR Support: SteamVR or Oculus PC,,,0,Award
350480,Minimum: OS *: Windows XP Service Pack 3 Processor: Dual-core 2 GHz processor Memory: 2 GB RAM Graphics: Nvidia GeForce 310 or equivalent graphics card DirectX: Version 9.0c Storage: 300 MB available space,Minimum: OS: Mac OS X v10.6 Processor: Dual-core 2 GHz processor Memory: 2 GB RAM Graphics: Nvidia GeForce 9300M G or equivalent graphics card Storage: 300 MB available space,,0,
350500,"Minimum: OS *: Windows XP or higher Processor: 2.4 GHz  or Better Memory: 512 MB RAM Graphics: NVIDIA GeForce 9800 GT (512 MB memory) or equivalent discrete card (integrated cards may not work), resolution not more than 1280x720. DirectX: Version 9.0c Storage: 1 GB available space",,,0,
350490,Minimum: OS *: Windows XP Processor: 1Ghz Memory: 512 MB RAM Graphics: DirectX or OpenGL compatible card Storage: 50 MB available space,Minimum: OS: Mac OS 10.4 Processor: 1Ghz Memory: 512 MB RAM Storage: 50 MB available space,Minimum: Processor: 1 Ghz Memory: 512 MB RAM Storage: 50 MB available space,0,
351400,"Minimum: OS *: Windows XP Graphics: Graphics card that supports, at a minimum, Shader Model 1.1 DirectX: Version 9.0c Storage: 100 MB available space Sound Card: DirectX 9.0c compatible Additional Notes: Require Windows Media Player to be installed",,,0,
351410,Minimum: OS: 7 Processor: Intel i3 Memory: 1 GB RAM Graphics: Intel built-in graphics card DirectX: Version 11 Storage: 400 MB available space,,,0,
351420,Minimum: OS *: Windows XP SP2 Processor: 1Ghz Memory: 512 MB RAM Graphics: ATI RADEON 9200 or better with at least 128MB DirectX: Version 9.0c Storage: 600 MB available space Additional Notes: The game will run in windowed mode by default.,,,0,
351450,"Minimum: OS *: Windows 7, 8, 10, or 11 Processor: the metal part of a toaster when its being heated Memory: 2 GB RAM Graphics: the thing that heats the metal part of the toaster DirectX: Version 9.0 Storage: 150 MB available space Sound Card: something that makes noise",Minimum: OS: Mac OSX Yosemite Processor: the metal part of a toaster when its being heated Graphics: the thing that heats the metal part of the toaster Storage: 150 MB available space Sound Card: something that makes noise,Minimum: OS: Ubuntu/SteamOS Processor: the metal part of a toaster when its being heated Memory: 2 GB RAM Graphics: the thing that heats the metal part of the toaster Sound Card: something that makes noise,0,
351470,Minimum: OS *: Windows XP/7/8 Processor: Single Core 2.6 GHZ Memory: 256 MB RAM Graphics: Integrated Graphics DirectX: Version 8.0 Storage: 200 MB available space Sound Card: On Board Sound Card,,,0,
351490,"Minimum: OS *: Windows XP, Vista, 7 Processor: 1 Ghz Memory: 1 GB RAM DirectX: Version 9.0c Storage: 100 MB available space",Minimum: OS: OSX 10.6 Snow Leopard Processor: 1 Ghz Memory: 1 GB RAM Storage: 125 MB available space,Minimum: OS: Any Processor: 1 Ghz Memory: 1 GB RAM Storage: 125 MB available space,0,
351480,Minimum: OS *: Windows XP Processor: 1 GHz Memory: 1 GB RAM Storage: 5 GB available space,Minimum: OS: 10.7 (Yosemite) Processor: 1 GHz Memory: 1 GB RAM Storage: 5 GB available space,Minimum: OS: All distributions Processor: 1 GHz Memory: 1 GB RAM Storage: 5 GB available space,0,
351510,Minimum: OS *: Windows 7+ Processor: 2 Ghz Dual Core or higher Memory: 125 MB RAM Network: Broadband Internet connection Storage: 110 MB available space Sound Card: Integrated,Minimum: OS: Mac OSX 10.12+ Processor: Dual Core or higher Memory: 125 MB RAM Network: Broadband Internet connection Storage: 110 MB available space Sound Card: Integrated,Minimum: OS: Ubuntu 16.04 Processor: 2.66 Ghz Core 2 Duo or Greater Memory: 125 MB RAM Graphics: GeForce 500+ / Radeon 5000+ or Greater Network: Broadband Internet connection Storage: 110 MB available space,0,
351630,"Minimum: OS *: Windows 7, 8, 10 Processor: Dual-core CPU Memory: 4 GB RAM Graphics: NVIDIA GeForce 6800 DirectX: Version 11 Network: Broadband Internet connection Storage: 100 MB available space",,,0,
351640,Minimum: OS *: Microsoft® Windows® XP / Vista / 7 (32-bit/64-bit) Processor: Intel® Pentium® 4 2.0 GHz equivalent or faster processor Memory: 512 MB RAM Graphics: 1G VRAM Storage: 400 MB available space,,,0,
351690,Minimum: OS *: WINDOWS XP / WINDOWS VISTA / WINDOWS 7 / WINDOWS 8 / WINDOWS 10 Processor: Any 64 or 32 bit processor Memory: 512 MB RAM Graphics: DirectX or OpenGL Compatible Video card Storage: 600 MB available space,,,0,
351700,"Minimum: OS *: Windows XP, Vista, 7, 8, 10 Processor: 1 GHz Memory: 512 MB RAM Graphics: 800x600 minimum resolution DirectX: Version 9.0c Storage: 1 GB available space","Minimum: OS: 10.6 or higher Processor: 1 GHz Memory: 512 MB RAM Graphics: 800x600, OpenGL 2.0 Storage: 1 GB available space","Minimum: OS: Ubuntu 20.04 LTS Processor: 1 GHz Memory: 512 MB RAM Graphics: 800x600, OpenGL 2.0 Storage: 1 GB available space",0,
351710,"Minimum: OS *: Windows 7(64bit) Processor: Core2Duo 2.66 GHz Memory: 4 GB RAM Graphics: DirectX 10.x or OpenGL 3.3 or better graphics card with 1 GB RAM and support for v4 shaders DirectX: Version 10 Storage: 7 GB available space Sound Card: DirectX 9.0c compatible sound card Additional Notes: Caution: ATI Mobility Radeon HD 5xxx, 1GB VRAM 5000 series may not work properly with this game.",,,0,
351720,"Minimum: OS: XP, Vista, 7, 8 Processor: 1.5 GHz Memory: 1 GB RAM Graphics: 512 MB VRAM Storage: 200 MB available space Sound Card: Direct Sound compatible",Minimum: OS: 10.7 Processor: Intel 1.5 GHz Memory: 1 GB RAM Graphics: OpenGL compatible graphics card 512 Mb VRAM Storage: 120 MB available space,Minimum: OS: Ubuntu 14.04 LTS or newer Processor: Intel 1.5 GHz Memory: 1 GB RAM Storage: 300 MB available space,0,
351730,Minimum: OS *: Windows XP+ Graphics: Graphics card: DX9 (shader model 2.0) capabilities; generally everything made since 2004 should work. Storage: 600 MB available space,Minimum: OS: Mac OS X 10.6+ Graphics: Graphics card: DX9 (shader model 2.0) capabilities; generally everything made since 2004 should work. Storage: 600 MB available space,"Minimum: OS: Ubuntu 10.10+, SteamOS+ Graphics: Graphics card: DX9 (shader model 2.0) capabilities; generally everything made since 2004 should work. Storage: 600 MB available space",0,
351790,Minimum: OS *: Windows 7 Processor: 1GHz Memory: 1 GB RAM Storage: 250 MB available space Sound Card: Optional,Minimum: OS: 10.8 Memory: 2 GB RAM Storage: 300 MB available space Sound Card: Optional,"Minimum: OS: Ubuntu, Debian, Slackware 64bit Processor: 1GHz Memory: 1 GB RAM Storage: 250 MB available space Sound Card: Optional Additional Notes: Qt5 libraries must be installed",0,
351800,Minimum: OS *: Suggested for windows 7 or higher. Processor: 2.0 GHz Intel Core 2 Duo Memory: 440 MB RAM Graphics: DirectX9 - Nvidia / ATI / Integrated DirectX: Version 9.0c Storage: 440 MB available space,,,0,
351810,Minimum: OS *: Windows XP / Vista / 7 Processor: 1.0 GHz Processor Memory: 512 MB RAM Graphics: 100% DirectX compatible graphics Storage: 800 MB available space Sound Card: 100% DirectX compatible card or onboard sound,,Minimum: OS: Ubuntu 14.04 LTS Processor: 1.0 GHz Processor Memory: 512 MB RAM Graphics: 100% OpenGL accelerated card or onboard graphics Storage: 800 MB available space Sound Card: Any ALSA supported card on onboard audio,0,
351820,Minimum: OS *: Windows XP / Vista / 7 Processor: 1.0 GHz Processor Memory: 512 MB RAM Graphics: 100% DirectX compatible graphics Storage: 800 MB available space Sound Card: 100% DirectX compatible card or onboard sound,,Minimum: OS: Ubuntu 14.04 LTS Processor: 1.0 GHz Processor Memory: 512 MB RAM Graphics: 100% OpenGL accelerated card or onboard graphics Storage: 800 MB available space Sound Card: Any ALSA supported card on onboard audio,0,
351860,Minimum: OS *: Windows Vista/7/8 Processor: 1.4 GHz Processor Memory: 1 MB RAM Graphics: 3D graphics card Storage: 382 MB available space,,,0,
351870,Minimum: OS *: Windows Vista/7/8 Processor: 1.4 GHz Processor Memory: 1 GB RAM Graphics: 3D graphics card DirectX: Version 7.0 Storage: 382 MB available space,,,0,
351900,Minimum: OS *: Windows XP,,,0,
351920,"Minimum: OS *: Windows 7 (latest SP) or higher (64-bit versions only) Processor: 1.8 GHz Dual Core Memory: 4 GB RAM Graphics: 512 MB VRAM, DirectX-11 compatible DirectX: Version 11 Storage: 6 GB available space Sound Card: DirectX compatible sound card",,,0,
351910,"Minimum: OS *: Windows 7/8 32-bit Processor: Dual-core Intel or AMD, 2.5 GHz or faster Memory: 4 GB RAM Graphics: NVIDIA GeForce 8800 GT or Radeon HD2900 series card or better (DirectX10 card or better) DirectX: Version 9.0c Storage: 3 GB available space Sound Card: Onboard","Minimum: OS: Mac OS X 10.9.2 Processor: Dual-core Intel or AMD, 2.5 GHz or faster Memory: 4 GB RAM Graphics: NVIDIA GeForce 8800 GT or Radeon HD2900 series card or better (DirectX10 card or better) Storage: 3 GB available space Sound Card: any","Minimum: OS: Ubuntu 15.04 (64 bit only) Processor: Dual-core Intel or AMD, 2.5 GHz or faster Memory: 4 GB RAM Graphics: NVIDIA GeForce 8800 GT or Radeon HD2900 series card or better (DirectX10 card or better) Storage: 3 GB available space Sound Card: Sound Card with Latest Drivers",0,
351940,Minimum: OS *: Windows Vista+ Processor: Intel i3 2.0GHz or equivalent Memory: 4 GB RAM Graphics: AMD or nVidia card with 1GB RAM DirectX: Version 9.0c Storage: 12 GB available space,"Minimum: OS: OS X 10.10 Processor: Intel i5 - 2,7 GHz Memory: 4 GB RAM Graphics: Intel Iris Pro 6100 or higher Storage: 12 GB available space Additional Notes: Mid-2012 and newer with at least above hardware",,0,
351970,"Minimum: OS *: Windows Vista, 7, 8, 10 Processor: Intel Core 2 Duo 2.4Ghz / AMD Athlon 64 X2 5200+, 2.6GHz Memory: 2 GB RAM Graphics: Nvidia GeForce 8800GT / ATI Radeon HD 4830 or equivalent DirectX: Version 9.0c Storage: 12 GB available space Additional Notes: Gamepad support",,,0,
352010,Minimum: OS *: Windows XP Processor: 1.66 Ghz Memory: 1 GB RAM Graphics: DirectX compatible card Storage: 1 GB available space,Minimum: OS: OS X version Leopard 10.5.8 or later Processor: 1.66 Ghz Memory: 1 GB RAM Storage: 1 GB available space,Minimum: OS: Ubuntu 12.04 Processor: 1.66 Ghz Memory: 1 GB RAM Storage: 1 GB available space,0,
